Time_Index,SE3_nuclear,SE4_oil_peaker,SE1_biomass_chp,SE2_biomass_chp,SE3_biomass_chp,SE4_biomass_chp,SE1_onshore_wind,SE2_onshore_wind,SE3_onshore_wind,SE4_onshore_wind,SE4_offshore_wind,SE3_solar_pv,SE4_solar_pv,SE1_battery,SE2_battery,SE3_battery,SE4_battery,SE1_hydro_reservoir,SE2_hydro_reservoir,SE3_hydro_reservoir,SE4_hydro_reservoir
2521,1.0,1.0,1.0,1.0,1.0,1.0,0.49576,0.51167,0.2342,0.38129,0.54689,0.0,0.0,1.0,1.0,1.0,1.0,0.86371,0.81228,0.62548,0.47349
2522,1.0,1.0,1.0,1.0,1.0,1.0,0.49788,0.52855,0.23889,0.44334,0.47866,0.0,0.0,1.0,1.0,1.0,1.0,0.89277,0.85005,0.62309,0.46016
2523,1.0,1.0,1.0,1.0,1.0,1.0,0.55962,0.57279,0.21777,0.40758,0.56544,0.0,0.0,1.0,1.0,1.0,1.0,0.90318,0.82719,0.66212,0.47001
2524,1.0,1.0,1.0,1.0,1.0,1.0,0.53447,0.57284,0.18434,0.38969,0.55713,0.0,0.0,1.0,1.0,1.0,1.0,0.88249,0.85698,0.66593,0.45614
2525,1.0,1.0,1.0,1.0,1.0,1.0,0.55822,0.53405,0.14447,0.40172,0.45998,0.0,0.0,1.0,1.0,1.0,1.0,0.90082,0.82545,0.64358,0.47677
2526,1.0,1.0,1.0,1.0,1.0,1.0,0.57064,0.56189,0.18881,0.39033,0.48873,0.00549,0.0,1.0,1.0,1.0,1.0,0.85022,0.80759,0.66825,0.45556
2527,1.0,1.0,1.0,1.0,1.0,1.0,0.63159,0.4812,0.20234,0.39422,0.52544,0.06893,0.07856,1.0,1.0,1.0,1.0,0.9051,0.84481,0.65588,0.4851
2528,1.0,1.0,1.0,1.0,1.0,1.0,0.61346,0.49395,0.18827,0.39061,0.53237,0.20722,0.18639,1.0,1.0,1.0,1.0,0.86229,0.81855,0.66704,0.48949
2529,1.0,1.0,1.0,1.0,1.0,1.0,0.54601,0.47772,0.18953,0.35164,0.53848,0.17689,0.18639,1.0,1.0,1.0,1.0,0.88909,0.80631,0.65217,0.48664
2530,1.0,1.0,1.0,1.0,1.0,1.0,0.57437,0.53398,0.22258,0.29603,0.5199,0.3789,0.34631,1.0,1.0,1.0,1.0,0.87113,0.84324,0.62898,0.45647
2531,1.0,1.0,1.0,1.0,1.0,1.0,0.56915,0.51001,0.29671,0.2513,0.47611,0.41743,0.35024,1.0,1.0,1.0,1.0,0.85379,0.79889,0.63467,0.47188
2532,1.0,1.0,1.0,1.0,1.0,1.0,0.56651,0.55815,0.30261,0.31145,0.43232,0.41131,0.40682,1.0,1.0,1.0,1.0,0.85013,0.86095,0.65475,0.4876
2533,1.0,1.0,1.0,1.0,1.0,1.0,0.61662,0.47359,0.36033,0.24993,0.44635,0.29482,0.44686,1.0,1.0,1.0,1.0,0.85897,0.83108,0.65294,0.46047
2534,1.0,1.0,1.0,1.0,1.0,1.0,0.58356,0.44137,0.41378,0.19358,0.42264,0.35969,0.39864,1.0,1.0,1.0,1.0,0.85753,0.82927,0.64038,0.48045
2535,1.0,1.0,1.0,1.0,1.0,1.0,0.60756,0.48754,0.46231,0.18702,0.35073,0.40603,0.37134,1.0,1.0,1.0,1.0,0.86678,0.81316,0.63173,0.45574
2536,1.0,1.0,1.0,1.0,1.0,1.0,0.59413,0.45697,0.51225,0.1481,0.38211,0.37474,0.35255,1.0,1.0,1.0,1.0,0.89202,0.83785,0.64648,0.47028
2537,1.0,1.0,1.0,1.0,1.0,1.0,0.56082,0.46967,0.47929,0.12277,0.3125,0.27139,0.26116,1.0,1.0,1.0,1.0,0.86745,0.84149,0.63807,0.47229
2538,1.0,1.0,1.0,1.0,1.0,1.0,0.55945,0.39881,0.49048,0.08354,0.30441,0.15278,0.18029,1.0,1.0,1.0,1.0,0.88183,0.84849,0.63424,0.4662
2539,1.0,1.0,1.0,1.0,1.0,1.0,0.61762,0.46385,0.46164,0.12009,0.25454,0.08892,0.09384,1.0,1.0,1.0,1.0,0.86686,0.83684,0.65012,0.48856
2540,1.0,1.0,1.0,1.0,1.0,1.0,0.6799,0.43823,0.44133,0.15509,0.20909,0.00622,0.0,1.0,1.0,1.0,1.0,0.90822,0.84104,0.62657,0.47777
2541,1.0,1.0,1.0,1.0,1.0,1.0,0.60711,0.42263,0.45487,0.14362,0.22607,0.0,0.0,1.0,1.0,1.0,1.0,0.89529,0.84937,0.62455,0.45457
2542,1.0,1.0,1.0,1.0,1.0,1.0,0.54629,0.46742,0.40003,0.21188,0.28152,0.0,0.0,1.0,1.0,1.0,1.0,0.89198,0.84066,0.65249,0.45813
2543,1.0,1.0,1.0,1.0,1.0,1.0,0.5551,0.53245,0.33743,0.27226,0.27675,0.0,0.0,1.0,1.0,1.0,1.0,0.86465,0.80349,0.65085,0.48406
2544,1.0,1.0,1.0,1.0,1.0,1.0,0.47712,0.51583,0.34468,0.33919,0.28502,0.0,0.0,1.0,1.0,1.0,1.0,0.89309,0.83969,0.64165,0.46057
2545,1.0,1.0,1.0,1.0,1.0,1.0,0.41282,0.52907,0.29375,0.31993,0.22563,0.0,0.0,1.0,1.0,1.0,1.0,0.90835,0.82706,0.64202,0.45961
2546,1.0,1.0,1.0,1.0,1.0,1.0,0.37316,0.44598,0.28792,0.27554,0.28274,0.0,0.0,1.0,1.0,1.0,1.0,0.86032,0.81485,0.67841,0.4898
2547,1.0,1.0,1.0,1.0,1.0,1.0,0.34389,0.40811,0.26655,0.23788,0.21098,0.0,0.0,1.0,1.0,1.0,1.0,0.90879,0.84107,0.63963,0.4839
2548,1.0,1.0,1.0,1.0,1.0,1.0,0.31025,0.43962,0.27954,0.23189,0.31672,0.0,0.0,1.0,1.0,1.0,1.0,0.85955,0.82121,0.64905,0.47363
2549,1.0,1.0,1.0,1.0,1.0,1.0,0.26231,0.38113,0.28781,0.3059,0.30105,0.0,0.0,1.0,1.0,1.0,1.0,0.91338,0.84529,0.66885,0.4926
2550,1.0,1.0,1.0,1.0,1.0,1.0,0.20898,0.34556,0.30912,0.26375,0.24919,0.00927,0.0,1.0,1.0,1.0,1.0,0.8926,0.81684,0.65374,0.46459
2551,1.0,1.0,1.0,1.0,1.0,1.0,0.17494,0.3926,0.32873,0.33713,0.18045,0.09483,0.09742,1.0,1.0,1.0,1.0,0.89437,0.81464,0.62731,0.46325
2552,1.0,1.0,1.0,1.0,1.0,1.0,0.14843,0.42501,0.38117,0.38686,0.27088,0.16781,0.16398,1.0,1.0,1.0,1.0,0.90124,0.87269,0.65436,0.45709
2553,1.0,1.0,1.0,1.0,1.0,1.0,0.20844,0.427,0.31313,0.35595,0.35453,0.21373,0.2645,1.0,1.0,1.0,1.0,0.87424,0.84614,0.66696,0.47762
2554,1.0,1.0,1.0,1.0,1.0,1.0,0.24327,0.40804,0.25237,0.31584,0.42241,0.22363,0.28574,1.0,1.0,1.0,1.0,0.89202,0.80841,0.65313,0.46704
2555,1.0,1.0,1.0,1.0,1.0,1.0,0.33197,0.41114,0.25665,0.35336,0.40898,0.33874,0.45635,1.0,1.0,1.0,1.0,0.88276,0.8219,0.662,0.49262
2556,1.0,1.0,1.0,1.0,1.0,1.0,0.3037,0.4095,0.27851,0.34542,0.33813,0.45381,0.41638,1.0,1.0,1.0,1.0,0.86467,0.83558,0.63782,0.46697
2557,1.0,1.0,1.0,1.0,1.0,1.0,0.38627,0.42937,0.2203,0.33743,0.4103,0.37142,0.53563,1.0,1.0,1.0,1.0,0.86614,0.8132,0.66069,0.48119
2558,1.0,1.0,1.0,1.0,1.0,1.0,0.41857,0.45819,0.17129,0.3317,0.43868,0.35109,0.33011,1.0,1.0,1.0,1.0,0.89622,0.83128,0.6573,0.48391
2559,1.0,1.0,1.0,1.0,1.0,1.0,0.41693,0.46222,0.19357,0.34808,0.37607,0.3772,0.45851,1.0,1.0,1.0,1.0,0.89321,0.8665,0.63611,0.46953
2560,1.0,1.0,1.0,1.0,1.0,1.0,0.35251,0.40946,0.19279,0.3115,0.30458,0.33428,0.34168,1.0,1.0,1.0,1.0,0.89094,0.82549,0.67018,0.47451
2561,1.0,1.0,1.0,1.0,1.0,1.0,0.42788,0.42752,0.23712,0.36395,0.34508,0.23557,0.26538,1.0,1.0,1.0,1.0,0.88067,0.82943,0.67039,0.4823
2562,1.0,1.0,1.0,1.0,1.0,1.0,0.46066,0.39487,0.2489,0.31226,0.31073,0.19224,0.1817,1.0,1.0,1.0,1.0,0.87937,0.87286,0.66449,0.46346
2563,1.0,1.0,1.0,1.0,1.0,1.0,0.48464,0.42594,0.20267,0.27316,0.32285,0.07169,0.07242,1.0,1.0,1.0,1.0,0.89138,0.817,0.67227,0.47466
2564,1.0,1.0,1.0,1.0,1.0,1.0,0.40447,0.35913,0.24314,0.30759,0.3925,0.00761,0.0,1.0,1.0,1.0,1.0,0.91475,0.83681,0.64813,0.48834
2565,1.0,1.0,1.0,1.0,1.0,1.0,0.328,0.36303,0.22121,0.34838,0.32583,0.0,0.0,1.0,1.0,1.0,1.0,0.90211,0.8629,0.66098,0.49087
2566,1.0,1.0,1.0,1.0,1.0,1.0,0.39126,0.37361,0.16783,0.29395,0.38675,0.0,0.0,1.0,1.0,1.0,1.0,0.87123,0.85779,0.64401,0.47211
2567,1.0,1.0,1.0,1.0,1.0,1.0,0.45216,0.3307,0.1981,0.30199,0.40639,0.0,0.0,1.0,1.0,1.0,1.0,0.92107,0.82652,0.64247,0.48113
2568,1.0,1.0,1.0,1.0,1.0,1.0,0.43739,0.34489,0.19571,0.30568,0.37355,0.0,0.0,1.0,1.0,1.0,1.0,0.8923,0.82329,0.63842,0.46553
2569,1.0,1.0,1.0,1.0,1.0,1.0,0.4322,0.2761,0.23795,0.36732,0.37811,0.0,0.0,1.0,1.0,1.0,1.0,0.88289,0.87824,0.63397,0.49049
2570,1.0,1.0,1.0,1.0,1.0,1.0,0.42924,0.2502,0.19265,0.30352,0.47299,0.0,0.0,1.0,1.0,1.0,1.0,0.91436,0.83686,0.67799,0.49102
2571,1.0,1.0,1.0,1.0,1.0,1.0,0.4363,0.3104,0.23601,0.36274,0.49773,0.0,0.0,1.0,1.0,1.0,1.0,0.90853,0.82075,0.68342,0.48648
2572,1.0,1.0,1.0,1.0,1.0,1.0,0.38191,0.32691,0.30278,0.29674,0.51542,0.0,0.0,1.0,1.0,1.0,1.0,0.93407,0.84224,0.63763,0.46225
2573,1.0,1.0,1.0,1.0,1.0,1.0,0.40922,0.32822,0.2547,0.27261,0.59642,0.0,0.0,1.0,1.0,1.0,1.0,0.90671,0.87448,0.64529,0.47163
2574,1.0,1.0,1.0,1.0,1.0,1.0,0.37533,0.36956,0.22801,0.25533,0.62393,0.00994,0.00066,1.0,1.0,1.0,1.0,0.87776,0.82994,0.64849,0.49597
2575,1.0,1.0,1.0,1.0,1.0,1.0,0.34129,0.41216,0.23796,0.32301,0.54909,0.09199,0.09995,1.0,1.0,1.0,1.0,0.88103,0.87649,0.68005,0.46918
2576,1.0,1.0,1.0,1.0,1.0,1.0,0.33847,0.45175,0.18909,0.28021,0.51099,0.1489,0.17246,1.0,1.0,1.0,1.0,0.87748,0.82603,0.67633,0.48174
2577,1.0,1.0,1.0,1.0,1.0,1.0,0.36344,0.37711,0.14636,0.2696,0.58845,0.19363,0.29042,1.0,1.0,1.0,1.0,0.91019,0.83415,0.68323,0.48844
2578,1.0,1.0,1.0,1.0,1.0,1.0,0.30878,0.44941,0.14253,0.25312,0.63144,0.22987,0.38139,1.0,1.0,1.0,1.0,0.9233,0.82459,0.65225,0.4851
2579,1.0,1.0,1.0,1.0,1.0,1.0,0.36404,0.47502,0.15969,0.19942,0.6332,0.36308,0.30732,1.0,1.0,1.0,1.0,0.89936,0.87144,0.66392,0.48448
2580,1.0,1.0,1.0,1.0,1.0,1.0,0.41207,0.49088,0.13796,0.18682,0.61099,0.42378,0.50935,1.0,1.0,1.0,1.0,0.88348,0.86213,0.67745,0.48629
2581,1.0,1.0,1.0,1.0,1.0,1.0,0.48632,0.49257,0.11464,0.19369,0.6514,0.32588,0.41682,1.0,1.0,1.0,1.0,0.9061,0.84401,0.67524,0.46028
2582,1.0,1.0,1.0,1.0,1.0,1.0,0.47612,0.447,0.08961,0.2132,0.6359,0.46126,0.52004,1.0,1.0,1.0,1.0,0.87043,0.84631,0.66289,0.47924
2583,1.0,1.0,1.0,1.0,1.0,1.0,0.51005,0.37211,0.15691,0.2241,0.62718,0.34611,0.46999,1.0,1.0,1.0,1.0,0.88196,0.83621,0.64883,0.48511
2584,1.0,1.0,1.0,1.0,1.0,1.0,0.44018,0.4041,0.22292,0.21852,0.60893,0.31782,0.3794,1.0,1.0,1.0,1.0,0.89534,0.86266,0.65696,0.48052
2585,1.0,1.0,1.0,1.0,1.0,1.0,0.45291,0.37035,0.22688,0.16181,0.60365,0.2439,0.29249,1.0,1.0,1.0,1.0,0.87322,0.86126,0.68511,0.4887
2586,1.0,1.0,1.0,1.0,1.0,1.0,0.49758,0.39394,0.23724,0.22108,0.58324,0.14916,0.12747,1.0,1.0,1.0,1.0,0.91215,0.86367,0.64206,0.47689
2587,1.0,1.0,1.0,1.0,1.0,1.0,0.49457,0.43808,0.18534,0.24273,0.50146,0.07994,0.08762,1.0,1.0,1.0,1.0,0.87726,0.84951,0.66018,0.48635
2588,1.0,1.0,1.0,1.0,1.0,1.0,0.48443,0.36444,0.21141,0.25376,0.43374,0.0108,0.001,1.0,1.0,1.0,1.0,0.92976,0.8553,0.64979,0.46639
2589,1.0,1.0,1.0,1.0,1.0,1.0,0.5344,0.3621,0.18586,0.22794,0.34747,0.0,0.0,1.0,1.0,1.0,1.0,0.93798,0.85314,0.68002,0.47888
2590,1.0,1.0,1.0,1.0,1.0,1.0,0.51884,0.42332,0.24201,0.19103,0.34624,0.0,0.0,1.0,1.0,1.0,1.0,0.89578,0.82998,0.67094,0.48177
2591,1.0,1.0,1.0,1.0,1.0,1.0,0.45369,0.4854,0.25205,0.25901,0.32443,0.0,0.0,1.0,1.0,1.0,1.0,0.91527,0.8696,0.66469,0.48888
2592,1.0,1.0,1.0,1.0,1.0,1.0,0.43718,0.43067,0.27968,0.33089,0.2982,0.0,0.0,1.0,1.0,1.0,1.0,0.87443,0.85034,0.65992,0.4954
2593,1.0,1.0,1.0,1.0,1.0,1.0,0.4449,0.38215,0.33541,0.28239,0.29286,0.0,0.0,1.0,1.0,1.0,1.0,0.9122,0.87368,0.65743,0.49221
2594,1.0,1.0,1.0,1.0,1.0,1.0,0.38559,0.34628,0.37701,0.34889,0.327,0.0,0.0,1.0,1.0,1.0,1.0,0.90378,0.8876,0.68882,0.46971
2595,1.0,1.0,1.0,1.0,1.0,1.0,0.45028,0.29123,0.35296,0.40749,0.25804,0.0,0.0,1.0,1.0,1.0,1.0,0.93984,0.84212,0.65881,0.49678
2596,1.0,1.0,1.0,1.0,1.0,1.0,0.37337,0.25535,0.40377,0.42384,0.36519,0.0,0.0,1.0,1.0,1.0,1.0,0.92862,0.83676,0.66069,0.49848
2597,1.0,1.0,1.0,1.0,1.0,1.0,0.43957,0.2362,0.42841,0.36546,0.45985,0.0,0.0,1.0,1.0,1.0,1.0,0.93792,0.86695,0.65216,0.48325
2598,1.0,1.0,1.0,1.0,1.0,1.0,0.43617,0.25893,0.43035,0.34441,0.53853,0.01859,0.00527,1.0,1.0,1.0,1.0,0.94364,0.84148,0.65067,0.49314
2599,1.0,1.0,1.0,1.0,1.0,1.0,0.50432,0.23255,0.46559,0.34725,0.46573,0.10822,0.07178,1.0,1.0,1.0,1.0,0.92647,0.82832,0.68499,0.49201
2600,1.0,1.0,1.0,1.0,1.0,1.0,0.5189,0.21048,0.48615,0.2863,0.39185,0.14836,0.19877,1.0,1.0,1.0,1.0,0.90845,0.88456,0.68225,0.49785
2601,1.0,1.0,1.0,1.0,1.0,1.0,0.56291,0.20515,0.49068,0.33346,0.37275,0.29348,0.20976,1.0,1.0,1.0,1.0,0.88032,0.85254,0.65523,0.49434
2602,1.0,1.0,1.0,1.0,1.0,1.0,0.49582,0.29127,0.4809,0.30754,0.45017,0.33365,0.36007,1.0,1.0,1.0,1.0,0.88164,0.85927,0.66373,0.48879
2603,1.0,1.0,1.0,1.0,1.0,1.0,0.44321,0.29561,0.45181,0.35052,0.39549,0.34046,0.37244,1.0,1.0,1.0,1.0,0.906,0.89101,0.64561,0.46914
2604,1.0,1.0,1.0,1.0,1.0,1.0,0.39262,0.32494,0.39434,0.38039,0.35347,0.38963,0.45769,1.0,1.0,1.0,1.0,0.93789,0.85082,0.64753,0.49428
2605,1.0,1.0,1.0,1.0,1.0,1.0,0.43689,0.27385,0.44308,0.33665,0.42212,0.4391,0.39027,1.0,1.0,1.0,1.0,0.93476,0.84112,0.65657,0.46912
2606,1.0,1.0,1.0,1.0,1.0,1.0,0.40507,0.24945,0.47868,0.32773,0.48722,0.42624,0.48422,1.0,1.0,1.0,1.0,0.89815,0.85912,0.68897,0.4927
2607,1.0,1.0,1.0,1.0,1.0,1.0,0.48198,0.30247,0.45867,0.28967,0.4964,0.34622,0.38357,1.0,1.0,1.0,1.0,0.88272,0.88719,0.65375,0.48508
2608,1.0,1.0,1.0,1.0,1.0,1.0,0.51329,0.27109,0.50611,0.26044,0.56727,0.34322,0.37087,1.0,1.0,1.0,1.0,0.87797,0.83395,0.65857,0.49289
2609,1.0,1.0,1.0,1.0,1.0,1.0,0.44453,0.28533,0.43701,0.29782,0.5486,0.27038,0.2135,1.0,1.0,1.0,1.0,0.9457,0.84762,0.68991,0.48902
2610,1.0,1.0,1.0,1.0,1.0,1.0,0.41409,0.28201,0.49102,0.33901,0.4813,0.17804,0.17889,1.0,1.0,1.0,1.0,0.93006,0.89303,0.64498,0.48299
2611,1.0,1.0,1.0,1.0,1.0,1.0,0.45084,0.31852,0.52056,0.27561,0.55365,0.07113,0.11549,1.0,1.0,1.0,1.0,0.8864,0.83768,0.68223,0.46391
2612,1.0,1.0,1.0,1.0,1.0,1.0,0.51999,0.3106,0.54941,0.32412,0.63499,0.0118,0.0033,1.0,1.0,1.0,1.0,0.89406,0.83988,0.68075,0.48838
2613,1.0,1.0,1.0,1.0,1.0,1.0,0.46956,0.33618,0.53568,0.29405,0.55217,0.0,0.0,1.0,1.0,1.0,1.0,0.89378,0.82794,0.66076,0.49208
2614,1.0,1.0,1.0,1.0,1.0,1.0,0.48748,0.3681,0.54942,0.31431,0.45557,0.0,0.0,1.0,1.0,1.0,1.0,0.93673,0.83789,0.63985,0.47042
2615,1.0,1.0,1.0,1.0,1.0,1.0,0.51058,0.30808,0.49093,0.25478,0.42931,0.0,0.0,1.0,1.0,1.0,1.0,0.94329,0.88131,0.66128,0.46727
2616,1.0,1.0,1.0,1.0,1.0,1.0,0.44159,0.29997,0.53325,0.21684,0.38942,0.0,0.0,1.0,1.0,1.0,1.0,0.91757,0.84164,0.66667,0.47137
2617,1.0,1.0,1.0,1.0,1.0,1.0,0.39627,0.27715,0.45633,0.2886,0.37702,0.0,0.0,1.0,1.0,1.0,1.0,0.93027,0.85558,0.66365,0.49021
2618,1.0,1.0,1.0,1.0,1.0,1.0,0.40388,0.24011,0.50684,0.30253,0.35218,0.0,0.0,1.0,1.0,1.0,1.0,0.91357,0.85207,0.67226,0.49539
2619,1.0,1.0,1.0,1.0,1.0,1.0,0.39762,0.2288,0.47126,0.31614,0.35802,0.0,0.0,1.0,1.0,1.0,1.0,0.91031,0.86231,0.68198,0.49112
2620,1.0,1.0,1.0,1.0,1.0,1.0,0.33257,0.27061,0.46015,0.25629,0.35446,0.0,0.0,1.0,1.0,1.0,1.0,0.89005,0.83917,0.66365,0.48306
2621,1.0,1.0,1.0,1.0,1.0,1.0,0.26669,0.33767,0.44648,0.27739,0.29134,0.0,0.0,1.0,1.0,1.0,1.0,0.94429,0.89219,0.69041,0.48046
2622,1.0,1.0,1.0,1.0,1.0,1.0,0.22511,0.38908,0.39865,0.24055,0.3541,0.01664,0.00894,1.0,1.0,1.0,1.0,0.95094,0.88918,0.68085,0.48495
2623,1.0,1.0,1.0,1.0,1.0,1.0,0.26154,0.34751,0.45725,0.21899,0.41385,0.12182,0.07937,1.0,1.0,1.0,1.0,0.9548,0.87029,0.65316,0.49127
2624,1.0,1.0,1.0,1.0,1.0,1.0,0.2093,0.37029,0.41671,0.22784,0.39124,0.20282,0.22572,1.0,1.0,1.0,1.0,0.94293,0.86293,0.66094,0.48939
2625,1.0,1.0,1.0,1.0,1.0,1.0,0.17949,0.41616,0.36133,0.19461,0.42533,0.30066,0.312,1.0,1.0,1.0,1.0,0.93532,0.88913,0.65875,0.47603
2626,1.0,1.0,1.0,1.0,1.0,1.0,0.18705,0.4312,0.38379,0.16606,0.36247,0.24286,0.37522,1.0,1.0,1.0,1.0,0.96016,0.88398,0.66154,0.48196
2627,1.0,1.0,1.0,1.0,1.0,1.0,0.28155,0.41118,0.32835,0.22222,0.4197,0.35118,0.39853,1.0,1.0,1.0,1.0,0.94113,0.89115,0.67082,0.46894
2628,1.0,1.0,1.0,1.0,1.0,1.0,0.3059,0.34303,0.35109,0.23243,0.46184,0.34511,0.45061,1.0,1.0,1.0,1.0,0.94205,0.84165,0.69795,0.47844
2629,1.0,1.0,1.0,1.0,1.0,1.0,0.30405,0.39955,0.29214,0.23853,0.51674,0.43107,0.51074,1.0,1.0,1.0,1.0,0.90159,0.88409,0.65465,0.49775
2630,1.0,1.0,1.0,1.0,1.0,1.0,0.34556,0.40374,0.2814,0.25973,0.58783,0.34073,0.43857,1.0,1.0,1.0,1.0,0.89518,0.90322,0.65879,0.49449
2631,1.0,1.0,1.0,1.0,1.0,1.0,0.33239,0.3787,0.2967,0.24532,0.54793,0.40175,0.38883,1.0,1.0,1.0,1.0,0.89411,0.86724,0.67232,0.47644
2632,1.0,1.0,1.0,1.0,1.0,1.0,0.36554,0.32515,0.24542,0.19516,0.50795,0.23139,0.28101,1.0,1.0,1.0,1.0,0.94832,0.87156,0.67051,0.50451
2633,1.0,1.0,1.0,1.0,1.0,1.0,0.41557,0.30096,0.29338,0.27475,0.54227,0.31118,0.27449,1.0,1.0,1.0,1.0,0.9232,0.8494,0.69371,0.47684
2634,1.0,1.0,1.0,1.0,1.0,1.0,0.41592,0.31393,0.24418,0.26916,0.44996,0.19255,0.14316,1.0,1.0,1.0,1.0,0.9399,0.85768,0.66776,0.4698
2635,1.0,1.0,1.0,1.0,1.0,1.0,0.44527,0.39252,0.24084,0.29442,0.37386,0.0829,0.08079,1.0,1.0,1.0,1.0,0.92591,0.88941,0.67012,0.49352
2636,1.0,1.0,1.0,1.0,1.0,1.0,0.37117,0.38737,0.21485,0.30512,0.33912,0.02216,0.00674,1.0,1.0,1.0,1.0,0.94307,0.87763,0.69821,0.46938
2637,1.0,1.0,1.0,1.0,1.0,1.0,0.37901,0.41048,0.20187,0.2807,0.32009,0.0,0.0,1.0,1.0,1.0,1.0,0.88772,0.86231,0.69385,0.4755
2638,1.0,1.0,1.0,1.0,1.0,1.0,0.39422,0.45235,0.16889,0.21669,0.40399,0.0,0.0,1.0,1.0,1.0,1.0,0.92967,0.89118,0.65714,0.47875
2639,1.0,1.0,1.0,1.0,1.0,1.0,0.46317,0.41039,0.18286,0.17594,0.4554,0.0,0.0,1.0,1.0,1.0,1.0,0.94928,0.88061,0.65687,0.46702
2640,1.0,1.0,1.0,1.0,1.0,1.0,0.44155,0.42001,0.20339,0.23001,0.43556,0.0,0.0,1.0,1.0,1.0,1.0,0.94543,0.85579,0.69113,0.49679
2641,1.0,1.0,1.0,1.0,1.0,1.0,0.4409,0.47268,0.21876,0.24814,0.37305,0.0,0.0,1.0,1.0,1.0,1.0,0.94791,0.90395,0.67331,0.50476
2642,1.0,1.0,1.0,1.0,1.0,1.0,0.50844,0.3961,0.2132,0.22958,0.34904,0.0,0.0,1.0,1.0,1.0,1.0,0.96157,0.86405,0.66207,0.50691
2643,1.0,1.0,1.0,1.0,1.0,1.0,0.44761,0.39695,0.1818,0.2655,0.41845,0.0,0.0,1.0,1.0,1.0,1.0,0.9077,0.90277,0.67563,0.49089
2644,1.0,1.0,1.0,1.0,1.0,1.0,0.4402,0.41273,0.23773,0.25237,0.40643,0.0,0.0,1.0,1.0,1.0,1.0,0.93744,0.85291,0.65213,0.49344
2645,1.0,1.0,1.0,1.0,1.0,1.0,0.50981,0.43994,0.26994,0.32441,0.41893,0.0,0.0,1.0,1.0,1.0,1.0,0.94044,0.91143,0.66543,0.48407
2646,1.0,1.0,1.0,1.0,1.0,1.0,0.50791,0.39193,0.30906,0.26671,0.43204,0.01724,0.00945,1.0,1.0,1.0,1.0,0.96748,0.85952,0.68022,0.47268
2647,1.0,1.0,1.0,1.0,1.0,1.0,0.48637,0.36504,0.33824,0.22658,0.41235,0.11036,0.07311,1.0,1.0,1.0,1.0,0.90072,0.91149,0.69097,0.4798
2648,1.0,1.0,1.0,1.0,1.0,1.0,0.44918,0.37838,0.34986,0.20992,0.46667,0.16953,0.14553,1.0,1.0,1.0,1.0,0.95391,0.87819,0.68659,0.47007
2649,1.0,1.0,1.0,1.0,1.0,1.0,0.43912,0.38771,0.40001,0.16355,0.42546,0.24114,0.29744,1.0,1.0,1.0,1.0,0.9083,0.87359,0.69251,0.5039
2650,1.0,1.0,1.0,1.0,1.0,1.0,0.50784,0.39473,0.35762,0.16977,0.45588,0.39596,0.39966,1.0,1.0,1.0,1.0,0.95671,0.84835,0.69921,0.49495
2651,1.0,1.0,1.0,1.0,1.0,1.0,0.49039,0.44708,0.32499,0.15597,0.44661,0.4278,0.46882,1.0,1.0,1.0,1.0,0.9036,0.9004,0.68795,0.47945
2652,1.0,1.0,1.0,1.0,1.0,1.0,0.43562,0.38316,0.34626,0.18499,0.45263,0.39626,0.39753,1.0,1.0,1.0,1.0,0.89774,0.85418,0.68032,0.47133
2653,1.0,1.0,1.0,1.0,1.0,1.0,0.38802,0.31261,0.31171,0.19173,0.47439,0.50627,0.46374,1.0,1.0,1.0,1.0,0.92792,0.86215,0.65414,0.47884
2654,1.0,1.0,1.0,1.0,1.0,1.0,0.37263,0.28219,0.2851,0.26056,0.43011,0.4674,0.50974,1.0,1.0,1.0,1.0,0.9586,0.85478,0.67092,0.48719
2655,1.0,1.0,1.0,1.0,1.0,1.0,0.38828,0.25921,0.28491,0.19956,0.40323,0.41668,0.32541,1.0,1.0,1.0,1.0,0.93517,0.85491,0.68833,0.49226
2656,1.0,1.0,1.0,1.0,1.0,1.0,0.3316,0.33938,0.25319,0.14551,0.36998,0.31863,0.38494,1.0,1.0,1.0,1.0,0.9307,0.89966,0.6795,0.49824
2657,1.0,1.0,1.0,1.0,1.0,1.0,0.33492,0.33233,0.27564,0.18389,0.44929,0.28945,0.33124,1.0,1.0,1.0,1.0,0.91993,0.85647,0.65305,0.4959
2658,1.0,1.0,1.0,1.0,1.0,1.0,0.35995,0.33481,0.30559,0.21588,0.46953,0.14576,0.23166,1.0,1.0,1.0,1.0,0.93499,0.88207,0.68358,0.50604
2659,1.0,1.0,1.0,1.0,1.0,1.0,0.36056,0.26991,0.25824,0.22222,0.50991,0.11576,0.09893,1.0,1.0,1.0,1.0,0.96715,0.88118,0.66585,0.47306
2660,1.0,1.0,1.0,1.0,1.0,1.0,0.3959,0.26372,0.32814,0.20863,0.53076,0.01816,0.01283,1.0,1.0,1.0,1.0,0.9384,0.87559,0.67084,0.48241
2661,1.0,1.0,1.0,1.0,1.0,1.0,0.44815,0.33493,0.35076,0.22817,0.44807,0.0,0.0,1.0,1.0,1.0,1.0,0.92214,0.87936,0.69173,0.49109
