Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4
,,,,,,,,2739,1583.1,2012.1,6766.4,2390.5
,,,,,,,,2740,1566.7,1979.9,6569.7,2354.9
,,,,,,,,2741,1614.1,2027.5,6855.3,2468.8
,,,,,,,,2742,1816.6,2230.4,7583.9,2694.5
,,,,,,,,2743,2004.7,2507.6,8362.4,2997.4
,,,,,,,,2744,2120.9,2678.0,9062.2,3190.1
,,,,,,,,2745,2241.8,2732.7,9395.7,3329.4
,,,,,,,,2746,2170.7,2762.9,9413.9,3278.2
,,,,,,,,2747,2119.4,2583.3,8915.0,3138.6
,,,,,,,,2748,2006.8,2511.9,8556.7,2976.4
,,,,,,,,2749,1960.3,2409.1,8377.6,2901.8
,,,,,,,,2750,1944.0,2437.6,8274.6,2930.5
,,,,,,,,2751,1953.4,2471.3,8367.7,2963.7
,,,,,,,,2752,2071.6,2609.9,8733.0,3055.9
,,,,,,,,2753,2136.4,2734.7,9261.3,3251.4
,,,,,,,,2754,2263.8,2811.0,9568.5,3409.1
,,,,,,,,2755,2269.5,2895.3,9778.9,3438.0
,,,,,,,,2756,2257.3,2824.6,9599.9,3379.6
,,,,,,,,2757,2194.4,2702.4,9218.3,3276.7
,,,,,,,,2758,2076.0,2547.2,8650.4,3049.0
,,,,,,,,2759,1970.4,2434.6,8436.6,2924.8
,,,,,,,,2760,1893.8,2391.4,8246.8,2893.5
,,,,,,,,2761,1743.6,2226.0,7417.1,2645.4
,,,,,,,,2762,1671.7,2104.0,7122.7,2478.9
,,,,,,,,2763,1568.9,1995.0,6810.1,2366.7
,,,,,,,,2764,1567.1,1951.3,6610.1,2353.0
,,,,,,,,2765,1639.7,2036.0,6875.5,2456.3
,,,,,,,,2766,1797.5,2201.5,7468.4,2672.4
,,,,,,,,2767,1958.6,2472.1,8269.6,2948.6
,,,,,,,,2768,2141.6,2654.2,9037.8,3229.8
,,,,,,,,2769,2170.1,2757.6,9291.3,3329.6
,,,,,,,,2770,2142.7,2685.5,9285.0,3244.1
,,,,,,,,2771,2063.1,2626.3,8826.5,3150.6
,,,,,,,,2772,2001.7,2504.5,8567.1,2947.8
,,,,,,,,2773,1947.3,2398.4,8092.4,2859.1
,,,,,,,,2774,1902.3,2373.0,8194.2,2898.1
,,,,,,,,2775,1940.0,2482.1,8272.8,2907.1
,,,,,,,,2776,2057.9,2537.3,8682.5,3077.9
,,,,,,,,2777,2170.9,2726.5,9262.5,3198.6
,,,,,,,,2778,2225.5,2775.9,9419.0,3358.5
,,,,,,,,2779,2254.2,2865.9,9657.1,3402.4
,,,,,,,,2780,2219.7,2841.3,9521.0,3412.0
,,,,,,,,2781,2166.3,2681.8,9137.4,3268.8
,,,,,,,,2782,2022.7,2517.1,8784.7,3053.1
,,,,,,,,2783,1985.6,2481.1,8297.0,2892.2
,,,,,,,,2784,1927.2,2375.5,8141.8,2902.9
,,,,,,,,2785,1762.1,2169.8,7466.5,2649.3
,,,,,,,,2786,1639.3,2055.9,6971.4,2513.0
,,,,,,,,2787,1578.5,1946.8,6614.3,2383.5
,,,,,,,,2788,1562.3,1947.0,6514.6,2342.0
,,,,,,,,2789,1589.1,1985.8,6814.1,2421.3
,,,,,,,,2790,1752.7,2209.6,7589.1,2678.6
,,,,,,,,2791,1980.2,2444.4,8280.7,2909.6
,,,,,,,,2792,2128.3,2614.8,8841.8,3130.1
,,,,,,,,2793,2211.1,2733.5,9276.9,3260.1
,,,,,,,,2794,2153.3,2656.9,9179.7,3252.6
,,,,,,,,2795,2057.2,2571.9,8864.9,3138.1
,,,,,,,,2796,1962.8,2445.5,8427.5,2915.7
,,,,,,,,2797,1905.3,2422.2,8094.7,2848.0
,,,,,,,,2798,1904.3,2399.6,8046.7,2899.2
,,,,,,,,2799,1955.9,2413.3,8288.6,2950.0
,,,,,,,,2800,2025.8,2543.6,8564.6,3040.7
,,,,,,,,2801,2149.5,2692.3,9196.7,3175.9
,,,,,,,,2802,2228.4,2788.7,9427.6,3297.8
,,,,,,,,2803,2298.8,2875.4,9657.5,3377.0
,,,,,,,,2804,2257.5,2798.1,9523.5,3388.3
,,,,,,,,2805,2139.6,2628.6,9151.5,3158.3
,,,,,,,,2806,2010.6,2568.3,8504.4,3039.6
,,,,,,,,2807,1937.5,2450.6,8197.5,2939.5
,,,,,,,,2808,1899.5,2387.7,8000.9,2880.9
,,,,,,,,2809,1645.9,2036.1,6862.8,2481.6
,,,,,,,,2810,1548.7,1935.7,6520.3,2307.6
,,,,,,,,2811,1475.1,1829.2,6279.7,2221.6
,,,,,,,,2812,1439.5,1804.7,6170.5,2148.1
,,,,,,,,2813,1482.5,1880.2,6448.1,2267.4
,,,,,,,,2814,1622.4,2034.8,7102.4,2492.2
,,,,,,,,2815,1834.3,2258.2,7798.2,2774.8
,,,,,,,,2816,1948.4,2480.2,8385.5,2917.7
,,,,,,,,2817,2039.3,2557.7,8574.0,3069.6
,,,,,,,,2818,1988.6,2500.5,8445.9,3028.2
,,,,,,,,2819,1903.4,2375.1,8139.9,2872.3
,,,,,,,,2820,1851.1,2314.1,7738.3,2792.3
,,,,,,,,2821,1799.0,2265.0,7527.3,2699.2
,,,,,,,,2822,1783.8,2221.3,7589.8,2688.2
,,,,,,,,2823,1810.0,2269.1,7685.6,2693.7
,,,,,,,,2824,1890.8,2377.8,8090.2,2816.2
,,,,,,,,2825,1988.3,2485.2,8519.1,3004.4
,,,,,,,,2826,2096.9,2614.7,8783.6,3112.1
,,,,,,,,2827,2096.8,2645.4,8978.2,3136.4
,,,,,,,,2828,2067.8,2561.4,8895.0,3119.0
,,,,,,,,2829,2017.7,2451.4,8517.6,3023.0
,,,,,,,,2830,1864.9,2359.2,7945.3,2857.1
,,,,,,,,2831,1821.2,2235.2,7762.1,2736.3
,,,,,,,,2832,1755.7,2224.2,7556.5,2663.8
,,,,,,,,2833,1619.4,2053.5,6789.5,2428.7
,,,,,,,,2834,1526.8,1946.4,6591.6,2310.4
,,,,,,,,2835,1464.8,1797.2,6162.9,2176.2
,,,,,,,,2836,1423.5,1779.9,6058.5,2142.1
,,,,,,,,2837,1480.9,1889.5,6247.3,2268.1
,,,,,,,,2838,1656.9,2069.2,6875.2,2469.0
,,,,,,,,2839,1787.0,2255.0,7572.9,2706.6
,,,,,,,,2840,1960.6,2446.8,8332.0,2934.6
,,,,,,,,2841,1996.7,2500.2,8639.0,3053.6
,,,,,,,,2842,1978.7,2489.3,8562.3,3019.0
,,,,,,,,2843,1933.4,2413.8,8102.6,2828.7
,,,,,,,,2844,1799.7,2267.0,7645.5,2723.5
,,,,,,,,2845,1790.0,2200.4,7631.5,2698.5
,,,,,,,,2846,1789.8,2215.2,7468.2,2634.5
,,,,,,,,2847,1795.2,2245.3,7722.2,2697.1
,,,,,,,,2848,1887.2,2334.5,7959.9,2777.3
,,,,,,,,2849,1947.1,2437.8,8299.4,2962.1
,,,,,,,,2850,2045.1,2550.5,8755.8,3129.9
,,,,,,,,2851,2082.1,2602.5,8987.8,3141.9
,,,,,,,,2852,2086.4,2593.8,8773.7,3110.9
,,,,,,,,2853,1979.9,2432.4,8520.0,2947.7
,,,,,,,,2854,1867.4,2330.9,7866.4,2854.4
,,,,,,,,2855,1774.9,2255.5,7544.4,2727.1
,,,,,,,,2856,1769.3,2177.8,7511.4,2632.8
,,,,,,,,2857,1690.5,2139.2,7341.4,2597.5
,,,,,,,,2858,1608.2,2030.7,6888.8,2446.7
,,,,,,,,2859,1533.6,1936.4,6580.3,2303.0
,,,,,,,,2860,1524.9,1894.9,6363.9,2286.6
,,,,,,,,2861,1578.0,1940.6,6722.3,2356.7
,,,,,,,,2862,1702.8,2184.5,7267.4,2564.7
,,,,,,,,2863,1911.7,2371.5,8016.3,2838.3
,,,,,,,,2864,2062.3,2555.3,8849.1,3130.8
,,,,,,,,2865,2137.7,2655.2,9034.5,3219.4
,,,,,,,,2866,2073.3,2664.4,8913.9,3121.9
,,,,,,,,2867,2010.1,2520.4,8535.6,3020.2
,,,,,,,,2868,1928.6,2432.8,8146.2,2852.5
,,,,,,,,2869,1881.4,2316.8,7866.3,2774.4
,,,,,,,,2870,1861.2,2298.9,7910.9,2781.2
,,,,,,,,2871,1911.3,2341.6,8095.5,2825.7
,,,,,,,,2872,1984.8,2458.3,8351.5,3006.0
,,,,,,,,2873,2059.2,2618.9,8866.4,3159.4
,,,,,,,,2874,2208.5,2713.1,9135.8,3276.8
,,,,,,,,2875,2220.4,2731.1,9424.3,3287.8
,,,,,,,,2876,2203.7,2751.1,9228.0,3288.0
,,,,,,,,2877,2060.3,2622.0,8744.2,3127.9
,,,,,,,,2878,1975.8,2480.0,8297.3,2954.4
,,,,,,,,2879,1915.2,2362.3,8166.0,2828.9
,,,,,,,,2880,1827.6,2314.7,7764.3,2785.5
,,,,,,,,2881,1712.1,2094.1,7283.2,2545.8
,,,,,,,,2882,1588.2,1983.8,6864.0,2423.0
,,,,,,,,2883,1515.9,1873.5,6466.3,2281.5
,,,,,,,,2884,1514.5,1858.8,6387.1,2230.0
,,,,,,,,2885,1582.8,1955.7,6707.5,2312.7
,,,,,,,,2886,1703.4,2109.8,7357.6,2530.9
,,,,,,,,2887,1903.6,2393.7,8097.4,2824.4
,,,,,,,,2888,2017.0,2588.6,8773.8,3027.1
,,,,,,,,2889,2110.8,2618.8,8951.4,3186.3
,,,,,,,,2890,2086.0,2606.8,8971.0,3170.5
,,,,,,,,2891,1995.5,2508.7,8613.5,3024.2
,,,,,,,,2892,1930.3,2357.9,8188.7,2831.0
,,,,,,,,2893,1877.9,2325.2,7796.4,2745.2
,,,,,,,,2894,1863.2,2292.7,7876.1,2749.6
,,,,,,,,2895,1901.3,2355.5,7976.1,2801.7
,,,,,,,,2896,1967.9,2480.3,8352.3,2910.2
,,,,,,,,2897,2060.3,2588.5,8805.3,3102.4
,,,,,,,,2898,2169.7,2692.7,9264.4,3199.4
,,,,,,,,2899,2183.6,2775.6,9487.4,3330.0
,,,,,,,,2900,2158.5,2673.7,9183.9,3198.4
,,,,,,,,2901,2099.4,2576.9,8760.7,3102.5
,,,,,,,,2902,1983.4,2439.7,8233.7,2963.0
,,,,,,,,2903,1868.5,2376.0,8098.8,2830.0
,,,,,,,,2904,1852.3,2284.5,7861.0,2763.3
,,,,,,,,2905,1684.0,2091.8,7152.7,2538.8
,,,,,,,,2906,1572.5,1963.5,6743.4,2411.8
,,,,,,,,2907,1530.8,1881.3,6365.7,2262.5
,,,,,,,,2908,1490.8,1867.9,6322.0,2235.1
,,,,,,,,2909,1554.1,1925.7,6561.0,2310.9
,,,,,,,,2910,1709.3,2123.2,7264.8,2567.1
,,,,,,,,2911,1890.5,2382.6,7954.6,2861.8
,,,,,,,,2912,2038.2,2505.3,8729.3,3065.6
,,,,,,,,2913,2076.9,2652.1,8925.9,3185.4
,,,,,,,,2914,2059.0,2567.2,8887.0,3097.3
,,,,,,,,2915,1973.5,2490.2,8446.8,2954.6
,,,,,,,,2916,1880.1,2387.7,8097.4,2845.6
,,,,,,,,2917,1844.8,2283.0,7719.4,2772.2
,,,,,,,,2918,1840.9,2309.0,7864.2,2745.9
,,,,,,,,2919,1862.0,2342.5,7992.2,2840.0
,,,,,,,,2920,1968.2,2427.8,8164.0,2938.9
,,,,,,,,2921,2046.8,2602.9,8738.5,3050.3
,,,,,,,,2922,2168.8,2701.1,8998.5,3226.5
,,,,,,,,2923,2152.2,2729.2,9324.8,3308.9
,,,,,,,,2924,2123.9,2642.1,9077.4,3170.4
,,,,,,,,2925,2067.5,2546.0,8639.4,3060.0
,,,,,,,,2926,1966.4,2459.3,8167.0,2946.6
,,,,,,,,2927,1885.5,2355.7,8032.8,2816.5
,,,,,,,,2928,1838.5,2278.2,7630.7,2722.2
,,,,,,,,2929,1680.0,2066.8,7053.6,2490.8
,,,,,,,,2930,1572.5,1983.6,6632.8,2359.4
,,,,,,,,2931,1492.3,1855.1,6437.5,2256.2
,,,,,,,,2932,1459.3,1815.2,6317.8,2173.7
,,,,,,,,2933,1514.2,1940.0,6561.6,2303.1
,,,,,,,,2934,1661.1,2075.3,7104.2,2549.3
,,,,,,,,2935,1891.2,2312.7,8016.2,2764.1
,,,,,,,,2936,2024.4,2522.6,8543.3,3033.5
,,,,,,,,2937,2097.8,2588.0,8786.9,3153.8
,,,,,,,,2938,2027.7,2545.1,8782.5,3097.9
,,,,,,,,2939,1986.1,2436.8,8449.0,2942.9
,,,,,,,,2940,1879.9,2336.6,7993.1,2802.2
,,,,,,,,2941,1841.7,2288.2,7820.6,2726.9
,,,,,,,,2942,1846.8,2278.0,7634.5,2725.2
,,,,,,,,2943,1879.3,2319.0,8011.2,2781.4
,,,,,,,,2944,1956.1,2391.7,8226.4,2886.8
,,,,,,,,2945,2030.4,2567.3,8613.1,3074.4
,,,,,,,,2946,2144.6,2641.6,9064.5,3233.8
,,,,,,,,2947,2186.3,2673.5,9302.2,3206.7
,,,,,,,,2948,2142.8,2642.6,9150.1,3229.5
,,,,,,,,2949,2057.4,2516.1,8659.9,3095.7
,,,,,,,,2950,1912.6,2448.3,8336.6,2867.0
,,,,,,,,2951,1834.2,2332.3,7931.5,2814.6
,,,,,,,,2952,1801.4,2258.2,7715.8,2705.3
,,,,,,,,2953,1652.1,2058.1,7004.0,2456.4
,,,,,,,,2954,1593.0,1970.8,6656.4,2332.3
,,,,,,,,2955,1485.0,1840.0,6219.9,2253.7
,,,,,,,,2956,1458.3,1802.3,6265.0,2180.5
,,,,,,,,2957,1514.5,1880.9,6509.0,2284.9
,,,,,,,,2958,1674.0,2083.8,7189.9,2501.0
,,,,,,,,2959,1874.7,2309.4,7801.8,2788.9
,,,,,,,,2960,2000.4,2492.0,8368.6,2959.2
,,,,,,,,2961,2052.5,2606.8,8715.2,3100.2
,,,,,,,,2962,2030.2,2551.9,8668.3,3033.9
,,,,,,,,2963,1971.1,2464.8,8339.1,2921.6
,,,,,,,,2964,1873.8,2309.2,8046.6,2818.6
,,,,,,,,2965,1814.8,2280.8,7797.6,2690.5
,,,,,,,,2966,1805.0,2244.9,7647.4,2729.0
,,,,,,,,2967,1841.5,2320.4,7875.0,2723.9
,,,,,,,,2968,1943.8,2367.2,8167.0,2890.2
,,,,,,,,2969,2041.3,2509.7,8685.3,3050.9
,,,,,,,,2970,2142.5,2623.8,8997.0,3178.2
,,,,,,,,2971,2145.2,2672.9,9148.6,3230.9
,,,,,,,,2972,2126.1,2601.3,8954.5,3192.7
,,,,,,,,2973,2026.8,2504.1,8690.8,2990.5
,,,,,,,,2974,1919.3,2371.1,8133.3,2899.3
,,,,,,,,2975,1842.6,2319.7,7817.6,2751.7
,,,,,,,,2976,1790.2,2226.6,7717.8,2727.6
,,,,,,,,2977,1548.7,1924.1,6519.7,2297.7
,,,,,,,,2978,1460.3,1826.8,6203.8,2163.4
,,,,,,,,2979,1392.7,1729.4,5839.5,2054.6
,,,,,,,,2980,1370.9,1704.4,5817.5,2043.6
,,,,,,,,2981,1442.0,1799.4,6130.1,2151.8
,,,,,,,,2982,1559.8,1936.1,6606.1,2309.9
,,,,,,,,2983,1737.9,2148.8,7421.8,2553.5
,,,,,,,,2984,1840.4,2331.7,7988.1,2756.5
,,,,,,,,2985,1896.7,2422.1,8292.0,2880.9
,,,,,,,,2986,1909.6,2377.7,8015.8,2827.0
,,,,,,,,2987,1830.8,2281.7,7654.7,2693.0
,,,,,,,,2988,1734.2,2151.2,7505.2,2606.6
,,,,,,,,2989,1678.3,2090.8,7120.0,2519.0
,,,,,,,,2990,1687.0,2088.3,7075.5,2493.9
,,,,,,,,2991,1700.7,2158.4,7385.3,2580.5
,,,,,,,,2992,1769.5,2234.5,7611.9,2695.8
,,,,,,,,2993,1912.5,2325.7,8084.7,2835.8
,,,,,,,,2994,1981.5,2431.2,8355.9,2991.9
,,,,,,,,2995,2006.9,2505.6,8434.3,2988.6
,,,,,,,,2996,1990.4,2490.2,8284.5,2955.5
,,,,,,,,2997,1890.6,2375.5,7917.2,2845.5
,,,,,,,,2998,1772.1,2260.3,7560.3,2670.7
,,,,,,,,2999,1692.3,2150.1,7210.7,2537.2
,,,,,,,,3000,1681.0,2089.8,7175.8,2539.0
,,,,,,,,3001,1532.7,1912.9,6618.1,2300.9
,,,,,,,,3002,1457.0,1798.1,6109.0,2149.5
,,,,,,,,3003,1358.4,1704.8,5918.2,2071.8
,,,,,,,,3004,1365.8,1686.4,5651.5,2044.6
,,,,,,,,3005,1401.6,1759.4,5997.3,2130.9
,,,,,,,,3006,1566.0,1918.2,6528.9,2308.0
,,,,,,,,3007,1731.8,2160.9,7343.5,2542.2
,,,,,,,,3008,1846.5,2340.1,7830.7,2760.3
,,,,,,,,3009,1911.8,2353.3,8023.6,2832.3
,,,,,,,,3010,1892.2,2379.9,8086.3,2832.9
,,,,,,,,3011,1833.8,2258.6,7663.9,2707.2
,,,,,,,,3012,1714.1,2159.6,7335.0,2600.2
,,,,,,,,3013,1679.0,2072.8,7230.7,2534.7
,,,,,,,,3014,1688.2,2115.7,7062.6,2501.6
,,,,,,,,3015,1686.4,2143.2,7325.4,2526.8
,,,,,,,,3016,1770.5,2221.3,7544.1,2693.4
,,,,,,,,3017,1876.7,2322.7,7866.1,2790.8
,,,,,,,,3018,1927.3,2411.1,8219.7,2974.0
,,,,,,,,3019,1963.6,2513.8,8568.4,2968.7
,,,,,,,,3020,1929.5,2446.2,8187.9,2953.3
,,,,,,,,3021,1880.5,2311.0,7854.4,2763.2
,,,,,,,,3022,1751.5,2239.6,7584.6,2625.7
,,,,,,,,3023,1721.9,2097.2,7330.8,2553.6
,,,,,,,,3024,1644.3,2085.8,7091.5,2518.3
,,,,,,,,3025,1607.6,2032.5,6915.5,2418.5
,,,,,,,,3026,1536.8,1943.6,6504.2,2296.6
,,,,,,,,3027,1430.7,1804.7,6250.9,2204.5
,,,,,,,,3028,1409.9,1757.2,5968.1,2121.4
,,,,,,,,3029,1494.2,1846.8,6312.8,2249.3
,,,,,,,,3030,1636.6,2061.3,6903.9,2469.3
,,,,,,,,3031,1832.5,2228.9,7678.7,2685.2
,,,,,,,,3032,1944.9,2449.6,8406.1,2951.4
,,,,,,,,3033,2020.1,2484.6,8475.8,3002.1
,,,,,,,,3034,2012.1,2511.5,8403.1,3018.3
,,,,,,,,3035,1921.5,2417.2,8084.2,2866.6
,,,,,,,,3036,1802.3,2251.8,7755.8,2718.8
,,,,,,,,3037,1777.6,2214.4,7627.7,2673.3
,,,,,,,,3038,1764.1,2229.3,7554.3,2645.7
,,,,,,,,3039,1821.7,2221.2,7754.9,2680.7
,,,,,,,,3040,1878.0,2367.8,8034.5,2817.0
,,,,,,,,3041,1996.2,2437.5,8343.5,2965.2
,,,,,,,,3042,2056.4,2539.8,8714.9,3063.7
,,,,,,,,3043,2081.7,2628.6,8954.6,3108.8
,,,,,,,,3044,2040.0,2602.5,8836.6,3101.6
,,,,,,,,3045,1960.5,2498.5,8447.8,2927.2
,,,,,,,,3046,1866.4,2360.1,7870.5,2820.5
,,,,,,,,3047,1793.4,2215.2,7734.5,2717.4
,,,,,,,,3048,1733.2,2205.4,7499.0,2635.7
,,,,,,,,3049,1602.5,2032.4,6751.2,2384.8
,,,,,,,,3050,1516.2,1894.2,6460.1,2302.6
,,,,,,,,3051,1429.3,1800.0,6044.9,2162.2
,,,,,,,,3052,1394.7,1758.8,5974.3,2138.4
,,,,,,,,3053,1465.2,1861.4,6296.4,2247.7
,,,,,,,,3054,1641.1,2001.3,6879.1,2440.5
,,,,,,,,3055,1814.6,2267.9,7554.4,2727.4
,,,,,,,,3056,1964.4,2432.2,8218.9,2930.6
,,,,,,,,3057,2013.1,2466.3,8471.8,3032.2
,,,,,,,,3058,1967.8,2465.8,8402.8,2934.2
,,,,,,,,3059,1902.5,2375.5,8067.3,2828.2
,,,,,,,,3060,1811.4,2228.0,7799.2,2706.1
,,,,,,,,3061,1777.3,2228.9,7438.9,2615.3
,,,,,,,,3062,1738.4,2185.3,7502.7,2663.3
,,,,,,,,3063,1761.6,2230.1,7581.0,2703.9
,,,,,,,,3064,1873.2,2294.3,7902.8,2780.8
,,,,,,,,3065,1973.4,2420.2,8383.0,2947.5
,,,,,,,,3066,2035.1,2561.5,8666.4,3096.8
,,,,,,,,3067,2100.6,2608.3,8777.2,3114.3
,,,,,,,,3068,2071.5,2590.5,8594.8,3028.5
,,,,,,,,3069,1931.1,2422.1,8342.3,2962.9
,,,,,,,,3070,1846.7,2291.7,7801.9,2783.0
,,,,,,,,3071,1798.2,2225.9,7491.5,2680.7
,,,,,,,,3072,1743.6,2200.1,7447.7,2624.4
,,,,,,,,3073,1579.7,1997.9,6796.0,2409.1
,,,,,,,,3074,1517.7,1876.0,6412.2,2296.7
,,,,,,,,3075,1431.4,1766.3,6036.6,2135.1
,,,,,,,,3076,1417.9,1776.0,5898.6,2116.6
,,,,,,,,3077,1447.1,1851.9,6225.5,2190.5
,,,,,,,,3078,1623.6,1998.8,6848.3,2412.4
,,,,,,,,3079,1752.3,2205.1,7540.9,2630.2
,,,,,,,,3080,1936.2,2398.0,8096.3,2906.2
,,,,,,,,3081,1968.9,2443.3,8552.4,3014.1
,,,,,,,,3082,1966.9,2440.7,8394.3,2981.1
,,,,,,,,3083,1893.9,2337.6,8053.7,2819.5
,,,,,,,,3084,1800.9,2246.1,7578.9,2660.9
,,,,,,,,3085,1724.9,2210.6,7368.7,2597.0
,,,,,,,,3086,1734.3,2174.2,7294.2,2569.7
,,,,,,,,3087,1788.2,2209.3,7566.7,2683.7
,,,,,,,,3088,1827.6,2296.4,7906.5,2808.6
,,,,,,,,3089,1947.9,2402.4,8180.8,2942.1
,,,,,,,,3090,2001.8,2533.1,8536.0,3008.5
,,,,,,,,3091,2045.2,2603.8,8704.3,3117.3
,,,,,,,,3092,2028.0,2557.4,8552.7,3039.1
,,,,,,,,3093,1943.2,2400.9,8195.4,2882.4
,,,,,,,,3094,1817.0,2304.4,7726.5,2766.9
,,,,,,,,3095,1757.3,2186.0,7485.8,2639.8
,,,,,,,,3096,1705.7,2140.9,7388.4,2561.7
,,,,,,,,3097,1558.0,1967.2,6718.6,2356.7
,,,,,,,,3098,1507.2,1881.0,6282.2,2227.9
,,,,,,,,3099,1410.9,1753.1,6027.2,2131.3
,,,,,,,,3100,1403.3,1722.7,5980.7,2070.6
,,,,,,,,3101,1460.9,1812.2,6141.8,2166.3
,,,,,,,,3102,1583.5,1985.0,6789.5,2384.0
,,,,,,,,3103,1758.3,2179.7,7412.2,2609.6
,,,,,,,,3104,1886.3,2389.4,8068.4,2868.6
,,,,,,,,3105,1996.6,2442.9,8323.4,2968.2
,,,,,,,,3106,1935.9,2399.2,8142.6,2896.6
,,,,,,,,3107,1862.7,2316.9,7938.6,2774.1
,,,,,,,,3108,1805.3,2223.3,7482.8,2684.8
,,,,,,,,3109,1752.4,2163.0,7320.7,2578.8
,,,,,,,,3110,1745.6,2175.3,7413.9,2591.1
,,,,,,,,3111,1771.4,2174.8,7512.9,2622.2
,,,,,,,,3112,1824.8,2260.8,7742.6,2766.6
,,,,,,,,3113,1946.2,2389.9,8191.2,2914.4
,,,,,,,,3114,2013.8,2544.7,8553.5,2987.5
,,,,,,,,3115,2035.2,2596.3,8824.7,3036.4
,,,,,,,,3116,2033.4,2547.5,8546.2,3014.5
,,,,,,,,3117,1946.1,2414.3,8231.3,2856.4
,,,,,,,,3118,1840.6,2260.6,7837.4,2784.0
,,,,,,,,3119,1732.2,2198.4,7394.1,2660.1
,,,,,,,,3120,1728.2,2143.5,7209.3,2565.4
,,,,,,,,3121,1569.4,1942.0,6688.9,2378.2
,,,,,,,,3122,1471.4,1830.1,6334.1,2243.3
,,,,,,,,3123,1419.5,1730.4,6048.8,2108.0
,,,,,,,,3124,1381.2,1723.0,5882.4,2078.6
,,,,,,,,3125,1421.2,1807.5,6219.3,2157.5
,,,,,,,,3126,1558.5,1957.8,6638.6,2396.8
,,,,,,,,3127,1749.3,2192.6,7396.8,2637.8
,,,,,,,,3128,1890.4,2354.0,8148.4,2807.2
,,,,,,,,3129,1967.1,2437.3,8185.2,2958.1
,,,,,,,,3130,1912.7,2442.8,8155.3,2900.1
,,,,,,,,3131,1849.7,2329.8,7773.7,2813.1
,,,,,,,,3132,1790.9,2217.0,7423.9,2615.1
,,,,,,,,3133,1710.9,2137.5,7283.7,2542.4
,,,,,,,,3134,1693.6,2163.9,7230.0,2580.6
,,,,,,,,3135,1764.7,2181.5,7420.7,2585.6
,,,,,,,,3136,1805.1,2248.5,7788.9,2717.4
,,,,,,,,3137,1887.4,2357.4,8010.6,2833.3
,,,,,,,,3138,2012.5,2481.9,8615.1,3013.6
,,,,,,,,3139,2026.5,2550.4,8612.5,3011.8
,,,,,,,,3140,1990.4,2515.4,8385.0,2988.4
,,,,,,,,3141,1919.7,2389.1,8078.9,2901.1
,,,,,,,,3142,1834.2,2258.7,7749.7,2689.5
,,,,,,,,3143,1759.3,2192.4,7284.6,2600.0
,,,,,,,,3144,1679.7,2137.4,7246.0,2541.0
,,,,,,,,3145,1483.3,1840.1,6279.2,2185.5
,,,,,,,,3146,1369.0,1755.2,5826.9,2101.4
,,,,,,,,3147,1295.2,1654.5,5537.2,1981.8
,,,,,,,,3148,1290.2,1611.0,5421.2,1948.4
,,,,,,,,3149,1354.3,1671.5,5760.1,2022.3
,,,,,,,,3150,1488.4,1847.7,6271.0,2213.9
,,,,,,,,3151,1621.0,2010.9,7000.6,2463.4
,,,,,,,,3152,1743.5,2173.2,7441.5,2681.5
,,,,,,,,3153,1823.0,2261.9,7738.2,2758.9
,,,,,,,,3154,1812.7,2238.0,7658.9,2675.8
,,,,,,,,3155,1707.8,2155.4,7333.7,2564.2
,,,,,,,,3156,1666.5,2057.0,6943.5,2459.2
,,,,,,,,3157,1604.9,1996.0,6742.8,2403.8
,,,,,,,,3158,1603.1,1967.3,6824.2,2364.1
,,,,,,,,3159,1646.3,2030.1,7006.1,2471.4
,,,,,,,,3160,1700.5,2109.9,7185.2,2529.2
,,,,,,,,3161,1767.5,2250.5,7488.2,2689.6
,,,,,,,,3162,1877.5,2294.9,7977.7,2773.0
,,,,,,,,3163,1922.7,2396.7,8139.5,2853.5
,,,,,,,,3164,1872.2,2353.2,7984.0,2761.9
,,,,,,,,3165,1803.2,2250.1,7473.7,2684.7
,,,,,,,,3166,1713.2,2091.1,7137.7,2511.0
,,,,,,,,3167,1625.0,2011.3,6884.9,2427.3
,,,,,,,,3168,1559.2,1961.5,6821.4,2405.1
,,,,,,,,3169,1437.9,1813.5,6200.0,2200.7
,,,,,,,,3170,1384.7,1706.2,5838.9,2086.9
,,,,,,,,3171,1301.4,1615.9,5508.0,1933.1
,,,,,,,,3172,1276.9,1591.0,5351.1,1892.9
,,,,,,,,3173,1321.8,1678.0,5620.1,2022.1
,,,,,,,,3174,1446.1,1832.3,6155.5,2207.9
,,,,,,,,3175,1623.6,2016.8,6894.1,2425.4
,,,,,,,,3176,1750.3,2199.2,7526.0,2630.0
,,,,,,,,3177,1808.3,2274.7,7787.8,2683.3
,,,,,,,,3178,1792.2,2207.2,7473.8,2678.3
,,,,,,,,3179,1723.4,2143.1,7163.2,2538.1
,,,,,,,,3180,1616.6,2013.1,6842.6,2463.0
,,,,,,,,3181,1597.7,1968.7,6742.4,2361.7
,,,,,,,,3182,1566.9,1989.9,6697.5,2399.2
,,,,,,,,3183,1593.9,2011.2,6781.0,2410.8
,,,,,,,,3184,1668.5,2118.5,7136.4,2532.4
,,,,,,,,3185,1751.4,2181.0,7559.5,2644.1
